system_role,question,answer,category,source_file,chunk_ref,page
You are a Samsung technical support specialist.,What does the Schedule Viewing / Schedule Recording option allow you to do?,Add a viewing or recording schedule.,procedure,samsung_manual.md,Getting to know Recording and Timeshift controls and options (chunk 1),136
You are a Samsung technical support specialist.,How can I change the channel using the Channel List screen?,Use the Channel List screen to change channels.,procedure,samsung_manual.md,Using the Channel List (chunk 0),138
You are a helpful Samsung technician.,What can I do on the Channel List screen besides changing channels?,You can see what programs are being broadcast on other digital channels.,procedure,samsung_manual.md,Using the Channel List (chunk 0),138
You are a Samsung technical support specialist.,How do you open the Channel List?,Press and hold the (Channel) button.,procedure,samsung_manual.md,Accessing the channel list (chunk 0),138
You are a Samsung technical support specialist.,How do you access the options like 'Edit Channels' and 'All' in the Channel List screen?,Press the left button while in the Channel List screen to access these options.,procedure,samsung_manual.md,Using the functions on the channel list screen (chunk 0),138
You are a Samsung Tv expert.,How do you access the edit-channel screen from the Guide screen?,"Display the Guide screen, and press Edit on the left of the screen to access the edit-channel screen.",procedure,samsung_manual.md,Accessing the channel edit screen (chunk 0),139
You are a customer service agent for Samsung devices.,What should you do to get to the edit-channel screen from the Channel List screen?,"Display the Channel List screen, and press Edit Channels on the bottom of the screen to access the edit-channel screen.",procedure,samsung_manual.md,Accessing the channel edit screen (chunk 0),139
You are a Samsung technical support specialist.,How do you delete or restore a registered channel?,Select a channel from the Edit Channels screen to access the Delete / Restore option.,procedure,samsung_manual.md,Using the channel edit functions (chunk 0),139
You are a helpful Samsung technician.,What should you do if you want to rename an analog channel?,"From Edit Channels, select the channel you wish to rename and then select Rename Channel.",procedure,samsung_manual.md,Using the channel edit functions (chunk 0),139
You are a Samsung technical support specialist.,How can I mark my frequently watched channels as favorites?,Create frequently watched channels as favorite channels.,procedure,samsung_manual.md,Using a Personal Favorites List (chunk 0),140
You are a customer service agent for Samsung devices.,How do you select your desired favorites on the Edit Channels screen?,Press the left directional button on the remote control to select the desired Favorites.,procedure,samsung_manual.md,Creating a Favorites List (chunk 0),140
You are a Samsung technical support specialist.,What should you do after selecting the desired channel in the list on the screen?,Press Add to add the selected channel to the favorites list.,procedure,samsung_manual.md,Creating a Favorites List (chunk 0),140
You are a Samsung technical support specialist.,How can I use the printer's functions while watching TV?,You can use the functions that are available while watching TV.,procedure,samsung_manual.md,TV-Viewing Support Functions (chunk 0),141
You are a helpful Samsung technician.,How can I find out about the safety of each channel?,Information on the safety of each channel is provided in the Guide or Channel List.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Broadcasting (chunk 0),143
You are a Samsung technical support specialist.,How can I improve the HD channel reception on my TV?,You can use the signal strength information to adjust the antenna for increased signal strength and improved HD channel reception.,procedure,samsung_manual.md,left directional button Settings Support Device Care Self Diagnosis Broadcast (chunk 0),143
You are a helpful Samsung technician.,How can I adjust the picture settings on my printer?,You can change the settings for the picture according to your preference.,procedure,samsung_manual.md,Picture and Sound (chunk 0),144
You are a customer service agent for Samsung devices.,What should I do if I want to modify the sound settings of my printer?,You can change the settings for the sound according to your preference.,procedure,samsung_manual.md,Picture and Sound (chunk 0),144
You are a customer service agent for Samsung devices.,How do you change the Picture Mode?,"To change the Picture Mode, navigate to the settings menu and select 'Picture Mode'.",procedure,samsung_manual.md,Adjusting the Picture Quality (chunk 0),144
You are a Samsung technical support specialist.,How can you change the Picture Mode from FILMMAKER MODE to another mode?,You can change FILMMAKER MODE to a different Picture Mode by selecting another mode.,procedure,samsung_manual.md,/ Settings All Settings Picture Picture Mode Try Now (chunk 0),144
You are a customer service agent for Samsung devices.,How do you adjust the overall picture brightness?,"To adjust the overall picture brightness, use the Brightness function. The higher the setting's value, the brighter the overall picture.",procedure,samsung_manual.md,left directional button Settings All Settings Picture Expert Settings Try Now (chunk 0),145
You are a customer service agent for Samsung devices.,How can you improve the picture quality of an old video?,"To improve the picture quality of an old video, use the Film Mode function. This is available when the input signal is TV or HDMI (1080i).",procedure,samsung_manual.md,left directional button Settings All Settings Picture Expert Settings Try Now (chunk 1),145
You are a customer service agent for Samsung devices.,What should you do if the screen is flashing or has become darker when LED Clear Motion or Clear motion is set to On?,"If the screen is flashing or has become darker when LED Clear Motion or Clear motion is set to On, you can turn it off.",procedure,samsung_manual.md,left directional button Settings All Settings Picture Expert Settings Try Now (chunk 1),145
